ID,Tweet,Affect Dimension,Intensity Class,Intensity,Clean_Tweet_Cased,Clean_Tweet
2017-En-30315,It's Thursday which means it's Grey's day #TGIT #rejoice,joy,2: moderate amount of joy can be inferred,2,It's Thursday which means it's Grey's day TGIT rejoice,it's thursday which means it's grey's day tgit rejoice
2017-En-31303,Too fucking playful,joy,0: no joy can be inferred,0,Too fucking playful,too fucking playful
2017-En-31350,Fun pizza night last night with the @PERFORMERS_COLL crew. What a gorgeous bunch of newbies ❤️ #lively #exciting 💪🏼,joy,3: high amount of joy can be inferred,3,Fun pizza night last night with the crew. What a gorgeous bunch of newbies red_heart lively exciting flexed_biceps_medium-light_skin_tone,fun pizza night last night with the crew. what a gorgeous bunch of newbies red_heart lively exciting flexed_biceps_medium-light_skin_tone
2017-En-30105,"North America vs Sweden is the most exhilarating hockey I've ever watched 😅 wow , mackinonns mitts are silky #TeamNA #WCH2016",joy,3: high amount of joy can be inferred,3,"North America vs Sweden is the most exhilarating hockey I've ever watched grinning_face_with_sweat wow , mackinonns mitts are silky TeamNA WCH2016","north america vs sweden is the most exhilarating hockey i've ever watched grinning_face_with_sweat wow , mackinonns mitts are silky teamna wch2016"
2017-En-30620,Today's realisation that it was the last time I watch swimming lesson cos I go back to work next week lead to a joyous bedtime. #worstoneyet,joy,0: no joy can be inferred,0,Today's realisation that it was the last time I watch swimming lesson cos I go back to work next week lead to a joyous bedtime. worstoneyet,today's realisation that it was the last time i watch swimming lesson cos i go back to work next week lead to a joyous bedtime. worstoneyet
2017-En-30712,Halfway to work and I realize I forgot to put on underwear....It's going to be one of those days! #mombrain #toomuchgoingon #longday ,joy,0: no joy can be inferred,0,Halfway to work and I realize I forgot to put on underwear....It's going to be one of those days! mombrain toomuchgoingon longday,halfway to work and i realize i forgot to put on underwear....it's going to be one of those days! mombrain toomuchgoingon longday
2017-En-30149,#ukedchat A4 Just go outside (or to the gym hall) and play! \n #education  #learning,joy,3: high amount of joy can be inferred,3,ukedchat A4 Just go outside (or to the gym hall) and play! \n education learning,ukedchat a4 just go outside (or to the gym hall) and play! \n education learning
2017-En-30504,"I saw her, whose countenance expressed a mighty rivers were monotonous, and her lively conversation took care of the various",joy,1: low amount of joy can be inferred,1,"I saw her, whose countenance expressed a mighty rivers were monotonous, and her lively conversation took care of the various","i saw her, whose countenance expressed a mighty rivers were monotonous, and her lively conversation took care of the various"
2017-En-30261,@safaridjh but it's so aesthetically pleasing omg,joy,2: moderate amount of joy can be inferred,2,but it's so aesthetically pleasing omg,but it's so aesthetically pleasing omg
2017-En-31339,@FieldYates @MatthewBerryTMR @Stephania_ESPN @MikeClayNFL @FrankCaliendo goddamn...the 'celebrity' draft at the end was classic. ,joy,1: low amount of joy can be inferred,1,goddamn...the 'celebrity' draft at the end was classic.,goddamn...the 'celebrity' draft at the end was classic.
2017-En-30991,@ditzkoff @jpodhoretz There’s not a metaphor in the world that will get at the hilarity of jpod pronouncing on humor.,joy,2: moderate amount of joy can be inferred,2,There’s not a metaphor in the world that will get at the hilarity of jpod pronouncing on humor.,there’s not a metaphor in the world that will get at the hilarity of jpod pronouncing on humor.
2017-En-31449,Crossfit houston-la homefolks as for spry proprieties regimes: AJaFUE,joy,0: no joy can be inferred,0,Crossfit houston-la homefolks as for spry proprieties regimes AJaFUE,crossfit houston-la homefolks as for spry proprieties regimes ajafue
2017-En-30649,Method into thin out assault corridor thine liveliness: cHd,joy,0: no joy can be inferred,0,Method into thin out assault corridor thine liveliness cHd,method into thin out assault corridor thine liveliness chd
2017-En-31283,@nerdist How cool would it be if @StephenByrne86 animated the scene,joy,1: low amount of joy can be inferred,1,How cool would it be if animated the scene,how cool would it be if animated the scene
2017-En-30236,I just heard the most incredibly transcendent song ever &amp; now I feel high &amp; fucked up yet joyful &amp; I will never be the same,joy,2: moderate amount of joy can be inferred,2,I just heard the most incredibly transcendent song ever &amp; now I feel high &amp; fucked up yet joyful &amp; I will never be the same,i just heard the most incredibly transcendent song ever &amp; now i feel high &amp; fucked up yet joyful &amp; i will never be the same
2017-En-31151,.@Travelanswerman: The possibilities R endless Becca when U unplug from the 'Matrix!' Stay salty and #happy #surfing! #sunset #aloha …,joy,2: moderate amount of joy can be inferred,2,. The possibilities R endless Becca when U unplug from the 'Matrix!' Stay salty and happy surfing! sunset aloha …,. the possibilities r endless becca when u unplug from the 'matrix!' stay salty and happy surfing! sunset aloha …
2017-En-30187,Watch this amazing live.ly broadcast by @brooke_bridges  #musically,joy,2: moderate amount of joy can be inferred,2,Watch this amazing live.ly broadcast by musically,watch this amazing live.ly broadcast by musically
2017-En-30652,"@flutterpolitely she is from the heyday 80's -could go either way, writing should be stronger but don't know who will be sacrificed first",joy,0: no joy can be inferred,0,"she is from the heyday 80's -could go either way, writing should be stronger but don't know who will be sacrificed first","she is from the heyday 80's -could go either way, writing should be stronger but don't know who will be sacrificed first"
2017-En-31282,what does everyone have against sparkling water?!? such a bomb drink when you mix it with stuff,joy,0: no joy can be inferred,0,what does everyone have against sparkling water?!? such a bomb drink when you mix it with stuff,what does everyone have against sparkling water?!? such a bomb drink when you mix it with stuff
2017-En-30947,Love this! Laughing while crying works too! #katherinemansfield #failure #laughter #dealingwithfailure,joy,2: moderate amount of joy can be inferred,2,Love this! Laughing while crying works too! katherinemansfield failure laughter dealingwithfailure,love this! laughing while crying works too! katherinemansfield failure laughter dealingwithfailure
2017-En-30042,"@DorH84607784 Oh FANTASTIC, I bet it was super exhilarating  🤗😍",joy,3: high amount of joy can be inferred,3,"Oh FANTASTIC, I bet it was super exhilarating hugging_facesmiling_face_with_heart-eyes","oh fantastic, i bet it was super exhilarating hugging_facesmiling_face_with_heart-eyes"
2017-En-31328,"@mcharlesworth7 Forget the hair, that salon looks so light &amp; cheery! Would go there for a coffee &amp; read a book!",joy,3: high amount of joy can be inferred,3,"Forget the hair, that salon looks so light &amp; cheery! Would go there for a coffee &amp; read a book!","forget the hair, that salon looks so light &amp; cheery! would go there for a coffee &amp; read a book!"
2017-En-20823,I really hate Mel and Sue. They think they're hilarious and they're just awful,joy,0: no joy can be inferred,0,I really hate Mel and Sue. They think they're hilarious and they're just awful,i really hate mel and sue. they think they're hilarious and they're just awful
2017-En-31531,@SomeonesAnIdiot @Sean10Lynagh  due to hearty lawsuit NASCAR will raise beer prices $0.07 to accommodate for losses.,joy,0: no joy can be inferred,0,due to hearty lawsuit NASCAR will raise beer prices $0.07 to accommodate for losses.,due to hearty lawsuit nascar will raise beer prices $0.07 to accommodate for losses.
2017-En-31076,wanna always be the reason behind her happiness and i'll always keep her smiling no matter what happens♒💜.,joy,3: high amount of joy can be inferred,3,wanna always be the reason behind her happiness and i'll always keep her smiling no matter what happensAquariuspurple_heart.,wanna always be the reason behind her happiness and i'll always keep her smiling no matter what happensaquariuspurple_heart.
2017-En-30770,Unixware skydrive-cokie hearty exactment blame online: HEpHXhO,joy,0: no joy can be inferred,0,Unixware skydrive-cokie hearty exactment blame online HEpHXhO,unixware skydrive-cokie hearty exactment blame online hephxho
2017-En-30442,@RapeseedOilFans \nWho nose where those scent roses went\nTo a spot in the Orient\nMummified\nIn rapeseed oil fried\nEating drinking &amp; merriment.,joy,1: low amount of joy can be inferred,1,\nWho nose where those scent roses went\nTo a spot in the Orient\nMummified\nIn rapeseed oil fried\nEating drinking &amp; merriment.,\nwho nose where those scent roses went\nto a spot in the orient\nmummified\nin rapeseed oil fried\neating drinking &amp; merriment.
2017-En-31048,"#IfIWerePresident \nMy goal would be for us all to be miserable, yet jovial in the Co. of others. U know, civil but with realization of self.",joy,0: no joy can be inferred,0,"IfIWerePresident \nMy goal would be for us all to be miserable, yet jovial in the Co. of others. U know, civil but with realization of self.","ifiwerepresident \nmy goal would be for us all to be miserable, yet jovial in the co. of others. u know, civil but with realization of self."
2017-En-30718,I saw those dreams dashed &amp;&amp; divided like a million stars in the night sky that I wished on over &amp;&amp; over again ~ sparkling &amp;&amp; broken.,joy,0: no joy can be inferred,0,I saw those dreams dashed &amp;&amp; divided like a million stars in the night sky that I wished on over &amp;&amp; over again ~ sparkling &amp;&amp; broken.,i saw those dreams dashed &amp;&amp; divided like a million stars in the night sky that i wished on over &amp;&amp; over again ~ sparkling &amp;&amp; broken.
2017-En-30825,Nawaz Sharif is getting more funnier than @kapilsharmak9 day by day.  #challenge #kashmir #baloch,joy,2: moderate amount of joy can be inferred,2,Nawaz Sharif is getting more funnier than day by day. challenge kashmir baloch,nawaz sharif is getting more funnier than day by day. challenge kashmir baloch
2017-En-30230,@adamrodricks I like your optimism!,joy,2: moderate amount of joy can be inferred,2,I like your optimism!,i like your optimism!
2017-En-30136,Live simply. Dream big. Be grateful. Give love. Laugh lots. - Unknown #quote #inspiration #happy,joy,3: high amount of joy can be inferred,3,Live simply. Dream big. Be grateful. Give love. Laugh lots. - Unknown quote inspiration happy,live simply. dream big. be grateful. give love. laugh lots. - unknown quote inspiration happy
2017-En-30719,@EducatedNPetty white pricks that were laughing at your use of language won't be crying over your coffin but rejoicing that you're another,joy,0: no joy can be inferred,0,white pricks that were laughing at your use of language won't be crying over your coffin but rejoicing that you're another,white pricks that were laughing at your use of language won't be crying over your coffin but rejoicing that you're another
2017-En-31032,@Get_Quenched16 Attempts by Western degenerates 2 imply that DPRK stoops to levity will be met by devastating nuclear retaliation.,joy,0: no joy can be inferred,0,Attempts by Western degenerates 2 imply that DPRK stoops to levity will be met by devastating nuclear retaliation.,attempts by western degenerates 2 imply that dprk stoops to levity will be met by devastating nuclear retaliation.
2017-En-30597,"•Days!'\nHe was itching for a fight..itching for the exhilaration of battle, of almost getting defeated, the adrenaline pumping•\n@RojinHitto",joy,0: no joy can be inferred,0,"•Days!'\nHe was itching for a fight..itching for the exhilaration of battle, of almost getting defeated, the adrenaline pumping•\n","•days!'\nhe was itching for a fight..itching for the exhilaration of battle, of almost getting defeated, the adrenaline pumping•\n"
2017-En-31444,"If you love singing, but don't have time for a weekly choir, come down to #KWOIR at @theartworksuk tomorrow! #Choir  #musiclondon",joy,1: low amount of joy can be inferred,1,"If you love singing, but don't have time for a weekly choir, come down to KWOIR at tomorrow! Choir musiclondon","if you love singing, but don't have time for a weekly choir, come down to kwoir at tomorrow! choir musiclondon"
2017-En-31286,"Haven't yet read why Dutch drivers are so happy, but here's my theory: because they could quit driving and still have great transpo options.",joy,1: low amount of joy can be inferred,1,"Haven't yet read why Dutch drivers are so happy, but here's my theory because they could quit driving and still have great transpo options.","haven't yet read why dutch drivers are so happy, but here's my theory because they could quit driving and still have great transpo options."
2017-En-30375,Watch this amazing live.ly broadcast by @izzybuzy365 #lively #musically,joy,1: low amount of joy can be inferred,1,Watch this amazing live.ly broadcast by lively musically,watch this amazing live.ly broadcast by lively musically
2017-En-31484,"@PhilRosenthal Perhaps I've missed it, are you doing another season of IHWPH???\nYou are so joyous and gleeful at the the prospect of eating!",joy,3: high amount of joy can be inferred,3,"Perhaps I've missed it, are you doing another season of IHWPH???\nYou are so joyous and gleeful at the the prospect of eating!","perhaps i've missed it, are you doing another season of ihwph???\nyou are so joyous and gleeful at the the prospect of eating!"
2017-En-30891,"Our tone of voice: we're like One Direction, we're thoughtful and timid, yet playful",joy,1: low amount of joy can be inferred,1,"Our tone of voice we're like One Direction, we're thoughtful and timid, yet playful","our tone of voice we're like one direction, we're thoughtful and timid, yet playful"
2017-En-30688,smiling through the stress :) :) :) :) :) :) :( :( :( :( :( :( :(,joy,0: no joy can be inferred,0,smiling through the stress ) ) ) ) ) ) ( ( ( ( ( ( (,smiling through the stress ) ) ) ) ) ) ( ( ( ( ( ( (
2017-En-30635,"@MalYoung @AngelicaMcD I hope to now see some levity, light, romance and happiness come Stitch and Abby's way after such a long hard road.",joy,0: no joy can be inferred,0,"I hope to now see some levity, light, romance and happiness come Stitch and Abby's way after such a long hard road.","i hope to now see some levity, light, romance and happiness come stitch and abby's way after such a long hard road."
2017-En-31408,Always hurting somewhere..... ALWAYS tired ....when are you lively ??,joy,0: no joy can be inferred,0,Always hurting somewhere..... ALWAYS tired ....when are you lively ??,always hurting somewhere..... always tired ....when are you lively ??
2017-En-31143,"This night is sparkling, don't you let it go! I'm wonderstruck, blushing all the way home..' #ValerieBot",joy,2: moderate amount of joy can be inferred,2,"This night is sparkling, don't you let it go! I'm wonderstruck, blushing all the way home..' ValerieBot","this night is sparkling, don't you let it go! i'm wonderstruck, blushing all the way home..' valeriebot"
2017-En-30381,"The return of Matt Damon, and of director Paul Greengrass, brings back all the exhilarating if rather po-faced entertainment to a movie",joy,1: low amount of joy can be inferred,1,"The return of Matt Damon, and of director Paul Greengrass, brings back all the exhilarating if rather po-faced entertainment to a movie","the return of matt damon, and of director paul greengrass, brings back all the exhilarating if rather po-faced entertainment to a movie"
2017-En-30657,"Dark, dense, and exhilarating come the finale, #HellOrHighWater is a gripping watch.",joy,0: no joy can be inferred,0,"Dark, dense, and exhilarating come the finale, HellOrHighWater is a gripping watch.","dark, dense, and exhilarating come the finale, hellorhighwater is a gripping watch."
2017-En-31179,Love your new show @driverminnie  #hilarious,joy,3: high amount of joy can be inferred,3,Love your new show hilarious,love your new show hilarious
2017-En-30372,@kevinmenzel annual reminder that i don't care and will cheerfully eat anything so labeled,joy,1: low amount of joy can be inferred,1,annual reminder that i don't care and will cheerfully eat anything so labeled,annual reminder that i don't care and will cheerfully eat anything so labeled
2017-En-30145,"“Be #positive, #cheerful, #grateful and expectant.” @NightingaleEarl  #Success #Leadership",joy,3: high amount of joy can be inferred,3,"“Be positive, cheerful, grateful and expectant.” Success Leadership","“be positive, cheerful, grateful and expectant.” success leadership"
2017-En-30737,@weebtard sparkling water wyd,joy,0: no joy can be inferred,0,sparkling water wyd,sparkling water wyd
2017-En-30106,Just had #efficient #great #smiling service @AppleBelgique store. Impressive team of geniuses ready to redefine what customer service is!,joy,3: high amount of joy can be inferred,3,Just had efficient great smiling service store. Impressive team of geniuses ready to redefine what customer service is!,just had efficient great smiling service store. impressive team of geniuses ready to redefine what customer service is!
2017-En-30397,Watch this amazing live.ly broadcast by @katyy.mae  #musically,joy,1: low amount of joy can be inferred,1,Watch this amazing live.ly broadcast by .mae musically,watch this amazing live.ly broadcast by .mae musically
2017-En-31411,Your attitude toward your struggles is equally as important as your actions to work through them. ,joy,0: no joy can be inferred,0,Your attitude toward your struggles is equally as important as your actions to work through them.,your attitude toward your struggles is equally as important as your actions to work through them.
2017-En-31114,#SIGUEMEYTESIGO #happy #snapchat Manuellynch99 #venezuela,joy,2: moderate amount of joy can be inferred,2,SIGUEMEYTESIGO happy snapchat Manuellynch99 venezuela,siguemeytesigo happy snapchat manuellynch99 venezuela
2017-En-30703,@TheBarmyArmy all the optimism...,joy,0: no joy can be inferred,0,all the optimism...,all the optimism...
2017-En-31565,@julwhite chirp chirp! :),joy,1: low amount of joy can be inferred,1,chirp chirp! ),chirp chirp! )
2017-En-30878,"@airtelindia have some issues with my broadband bill ,I am charged for the month before I signed up with airtel.. ",joy,0: no joy can be inferred,0,"have some issues with my broadband bill ,I am charged for the month before I signed up with airtel..","have some issues with my broadband bill ,i am charged for the month before i signed up with airtel.."
2017-En-30014,😱 @cailamarsai you've had me 😂 😂 the whole time watching @black_ishABC after you've lost your #glasses! It was #hilarious! @mrbabyboogaloo,joy,3: high amount of joy can be inferred,3,face_screaming_in_fear you've had me face_with_tears_of_joy face_with_tears_of_joy the whole time watching after you've lost your glasses! It was hilarious!,face_screaming_in_fear you've had me face_with_tears_of_joy face_with_tears_of_joy the whole time watching after you've lost your glasses! it was hilarious!
2017-En-30946,My bf drove out of his way after a long day just to spend 15 min holding me to make me feel better. How'd I get so lucky #lucky ,joy,3: high amount of joy can be inferred,3,My bf drove out of his way after a long day just to spend 15 min holding me to make me feel better. How'd I get so lucky lucky,my bf drove out of his way after a long day just to spend 15 min holding me to make me feel better. how'd i get so lucky lucky
2017-En-30171,Watch this amazing live.ly broadcast by @izzybuzy365  #musically,joy,2: moderate amount of joy can be inferred,2,Watch this amazing live.ly broadcast by musically,watch this amazing live.ly broadcast by musically
2017-En-30918,Gemma Simmons is the bright spot of the premiere so far. #AgentsofSHIELD,joy,1: low amount of joy can be inferred,1,Gemma Simmons is the bright spot of the premiere so far. AgentsofSHIELD,gemma simmons is the bright spot of the premiere so far. agentsofshield
2017-En-30969,Ever wake up and instantly feel happy?,joy,2: moderate amount of joy can be inferred,2,Ever wake up and instantly feel happy?,ever wake up and instantly feel happy?
2017-En-30837,"...at your age, the heyday in the blood is tame...' @TheArtofCharm #shakespeareaninsults #hamlet #elizabethan #williamshakespeare",joy,0: no joy can be inferred,0,"...at your age, the heyday in the blood is tame...' shakespeareaninsults hamlet elizabethan williamshakespeare","...at your age, the heyday in the blood is tame...' shakespeareaninsults hamlet elizabethan williamshakespeare"
2017-En-30035,second day on the job and i already got a 45 dollar tip from a dude whose was constantly twitching his eye LOLOLOL #cheering,joy,3: high amount of joy can be inferred,3,second day on the job and i already got a 45 dollar tip from a dude whose was constantly twitching his eye LOLOLOL cheering,second day on the job and i already got a 45 dollar tip from a dude whose was constantly twitching his eye lololol cheering
2017-En-30086,@ahtareen1 @ReginalAleman @krelifa @zamansj64 @AwiexaB Very pleasing ty!,joy,3: high amount of joy can be inferred,3,Very pleasing ty!,very pleasing ty!
2017-En-30400,@DailyMailCeleb @KTHopkins Katie I love how you describe yourself as 'normal'. Really you're anything but! #hilarious #neverchange,joy,1: low amount of joy can be inferred,1,Katie I love how you describe yourself as 'normal'. Really you're anything but! hilarious neverchange,katie i love how you describe yourself as 'normal'. really you're anything but! hilarious neverchange
2017-En-30717,@APkrawczynski   Any possibly KG is being bought out as a player so that he can buy in from Glen as a minority owner? ,joy,0: no joy can be inferred,0,Any possibly KG is being bought out as a player so that he can buy in from Glen as a minority owner?,any possibly kg is being bought out as a player so that he can buy in from glen as a minority owner?
2017-En-30371,"It's not that the man did not know how to juggle, he just didn't have the balls to do it. \n#funny #pun #punny #lol #hilarious",joy,1: low amount of joy can be inferred,1,"It's not that the man did not know how to juggle, he just didn't have the balls to do it. \nfunny pun punny lol hilarious","it's not that the man did not know how to juggle, he just didn't have the balls to do it. \nfunny pun punny lol hilarious"
2017-En-31576,Cool to see when smart #CowboysTwitter folks chirp the same stuff you did during your review.  This is why I joined.,joy,1: low amount of joy can be inferred,1,Cool to see when smart CowboysTwitter folks chirp the same stuff you did during your review. This is why I joined.,cool to see when smart cowboystwitter folks chirp the same stuff you did during your review. this is why i joined.
2017-En-30362,"Be happy. Be who you want to be. If others don't like it, then let them be. Happiness is a choice. Life isn't about pleasing everybody....",joy,1: low amount of joy can be inferred,1,"Be happy. Be who you want to be. If others don't like it, then let them be. Happiness is a choice. Life isn't about pleasing everybody....","be happy. be who you want to be. if others don't like it, then let them be. happiness is a choice. life isn't about pleasing everybody...."
2017-En-31256,The true way to render ourselves #happy is to love our work and find in it our pleasure. Francoise de Motteville,joy,1: low amount of joy can be inferred,1,The true way to render ourselves happy is to love our work and find in it our pleasure. Francoise de Motteville,the true way to render ourselves happy is to love our work and find in it our pleasure. francoise de motteville
2017-En-30748,Who actually chooses to drink sparkling water 🤔,joy,0: no joy can be inferred,0,Who actually chooses to drink sparkling water thinking_face,who actually chooses to drink sparkling water thinking_face
2017-En-31186,We have been a better second half team this season. So there's that. ,joy,0: no joy can be inferred,0,We have been a better second half team this season. So there's that.,we have been a better second half team this season. so there's that.
2017-En-30629,Final night shift coming up.  I won't miss it but I will miss my work pals and the hysterical laughter that gets us through the night,joy,0: no joy can be inferred,0,Final night shift coming up. I won't miss it but I will miss my work pals and the hysterical laughter that gets us through the night,final night shift coming up. i won't miss it but i will miss my work pals and the hysterical laughter that gets us through the night
2017-En-30219,@RealKyper @NHL watching the jubilant scrum at the end of the day and remembering they're all still kids! #priceless,joy,2: moderate amount of joy can be inferred,2,watching the jubilant scrum at the end of the day and remembering they're all still kids! priceless,watching the jubilant scrum at the end of the day and remembering they're all still kids! priceless
2017-En-31199,@B4caferacer I see things in  the clouds that others can't see so I can ,joy,0: no joy can be inferred,0,I see things in the clouds that others can't see so I can,i see things in the clouds that others can't see so i can
2017-En-31612,I refuse to be a chirp chirp girl,joy,0: no joy can be inferred,0,I refuse to be a chirp chirp girl,i refuse to be a chirp chirp girl
2017-En-31497,"@KillerInASuit - now getting banned but will still lurk in corners and underneath the bed and sofa, much to Eyepatch's delight. Why is she -",joy,0: no joy can be inferred,0,"- now getting banned but will still lurk in corners and underneath the bed and sofa, much to Eyepatch's delight. Why is she -","- now getting banned but will still lurk in corners and underneath the bed and sofa, much to eyepatch's delight. why is she -"
2017-En-30874,@harrietemmett great minds think alike. #rejoice,joy,1: low amount of joy can be inferred,1,great minds think alike. rejoice,great minds think alike. rejoice
2017-En-30452,*ZETH voice*: Hit The Target \n (holds up upside down cheering towel),joy,1: low amount of joy can be inferred,1,*ZETH voice* Hit The Target \n (holds up upside down cheering towel),*zeth voice* hit the target \n (holds up upside down cheering towel)
2017-En-31232,"The best part of this day, Jesus, is to snuggle up in your embrace...to rest in your arms and know you love me...💙❤ #sweetEmbrace ",joy,3: high amount of joy can be inferred,3,"The best part of this day, Jesus, is to snuggle up in your embrace...to rest in your arms and know you love me...blue_heartred_heart sweetEmbrace","the best part of this day, jesus, is to snuggle up in your embrace...to rest in your arms and know you love me...blue_heartred_heart sweetembrace"
2017-En-30822,@DamnPatriot You're a POS for rejoicing in someone's death.,joy,0: no joy can be inferred,0,You're a POS for rejoicing in someone's death.,you're a pos for rejoicing in someone's death.
2017-En-30384,Watch this amazing live.ly broadcast by @brooke_bridges #lively #musically,joy,1: low amount of joy can be inferred,1,Watch this amazing live.ly broadcast by lively musically,watch this amazing live.ly broadcast by lively musically
2017-En-31249,that's my breezy breezy breezy that's my breezy that's my buzzinnnnnn.,joy,1: low amount of joy can be inferred,1,that's my breezy breezy breezy that's my breezy that's my buzzinnnnnn.,that's my breezy breezy breezy that's my breezy that's my buzzinnnnnn.
2017-En-31276,I WANNA GET UP AND DANCE!!!! (but everyone is in bed) this sucks! Everyone wake up!! 😯 #hyper #happy #letsdance #dirtydancinginthemoonlight👌,joy,3: high amount of joy can be inferred,3,I WANNA GET UP AND DANCE!!!! (but everyone is in bed) this sucks! Everyone wake up!! hushed_face hyper happy letsdance dirtydancinginthemoonlightOK_hand,i wanna get up and dance!!!! (but everyone is in bed) this sucks! everyone wake up!! hushed_face hyper happy letsdance dirtydancinginthemoonlightok_hand
2017-En-31465,Why would Enrique sub off busquet? ,joy,0: no joy can be inferred,0,Why would Enrique sub off busquet?,why would enrique sub off busquet?
2017-En-30985,Modern family never fails to cheer me up. Especially Phil.,joy,3: high amount of joy can be inferred,3,Modern family never fails to cheer me up. Especially Phil.,modern family never fails to cheer me up. especially phil.
2017-En-30584,@FoRDaYS14 😳 chewing what? #smile #arcdental #turlock,joy,0: no joy can be inferred,0,flushed_face chewing what? smile arcdental turlock,flushed_face chewing what? smile arcdental turlock
2017-En-31490,@beingbrilliant @johnmurrays you're welcome. It's genuinely made me give my head a wobble and realise what's important in life. ,joy,1: low amount of joy can be inferred,1,you're welcome. It's genuinely made me give my head a wobble and realise what's important in life.,you're welcome. it's genuinely made me give my head a wobble and realise what's important in life.
2017-En-30499,A decent sleep makes Kurt a happy soldier. Spit &amp; polish the converse men. chests out and baseball caps at a jaunty angle.,joy,1: low amount of joy can be inferred,1,A decent sleep makes Kurt a happy soldier. Spit &amp; polish the converse men. chests out and baseball caps at a jaunty angle.,a decent sleep makes kurt a happy soldier. spit &amp; polish the converse men. chests out and baseball caps at a jaunty angle.
2017-En-30904,Bridget Jones' Baby was bloody hilarious 😅 #BridgetJonesBaby,joy,3: high amount of joy can be inferred,3,Bridget Jones' Baby was bloody hilarious grinning_face_with_sweat BridgetJonesBaby,bridget jones' baby was bloody hilarious grinning_face_with_sweat bridgetjonesbaby
2017-En-30140,Zephaniah 3:17 He surely is rejoicing over us with singing...such romance and so needed today!!,joy,3: high amount of joy can be inferred,3,Zephaniah 317 He surely is rejoicing over us with singing...such romance and so needed today!!,zephaniah 317 he surely is rejoicing over us with singing...such romance and so needed today!!
2017-En-30549,@TChudhry @fasiranjha lol @ ur caste. even if the whole village dies.. a massali like you cant be a chaudhry:) so cheer up massali :),joy,0: no joy can be inferred,0,lol @ ur caste. even if the whole village dies.. a massali like you cant be a chaudhry) so cheer up massali ),lol @ ur caste. even if the whole village dies.. a massali like you cant be a chaudhry) so cheer up massali )
2017-En-30784,i wonder how gleeful it is to be dumb af and see the world through rose tinted glasses,joy,0: no joy can be inferred,0,i wonder how gleeful it is to be dumb af and see the world through rose tinted glasses,i wonder how gleeful it is to be dumb af and see the world through rose tinted glasses
2017-En-30045,Had a great time at Skywalkers open gym tonight! Come our every Wednesday from 7-8 in Hillsboro and train with us! #opengym #cheer #tumbling,joy,3: high amount of joy can be inferred,3,Had a great time at Skywalkers open gym tonight! Come our every Wednesday from 7-8 in Hillsboro and train with us! opengym cheer tumbling,had a great time at skywalkers open gym tonight! come our every wednesday from 7-8 in hillsboro and train with us! opengym cheer tumbling
2017-En-30925,For what a beautiful day. #elated,joy,3: high amount of joy can be inferred,3,For what a beautiful day. elated,for what a beautiful day. elated
2017-En-31615,Asked one thing from our guys tonight and got it! #happy #proud #disappointed - THAT IS FOOTBALL #timetoclimbthetable,joy,2: moderate amount of joy can be inferred,2,Asked one thing from our guys tonight and got it! happy proud disappointed - THAT IS FOOTBALL timetoclimbthetable,asked one thing from our guys tonight and got it! happy proud disappointed - that is football timetoclimbthetable
2017-En-31462,"@DayveeSutton BIG thank you for liking my little Pumpkin  :)  She's the smallest of my 4, but is very playful &amp; wakes me up most mornings.",joy,2: moderate amount of joy can be inferred,2,"BIG thank you for liking my little Pumpkin ) She's the smallest of my 4, but is very playful &amp; wakes me up most mornings.","big thank you for liking my little pumpkin ) she's the smallest of my 4, but is very playful &amp; wakes me up most mornings."
2017-En-30932,Martin Roth leaving V&amp;A shoes the effects of #Brexit: bright and talented foreigners made to feel unwelcome and leaving U.K. #c4news,joy,0: no joy can be inferred,0,Martin Roth leaving V&amp;A shoes the effects of Brexit bright and talented foreigners made to feel unwelcome and leaving U.K. c4news,martin roth leaving v&amp;a shoes the effects of brexit bright and talented foreigners made to feel unwelcome and leaving u.k. c4news
2017-En-30451,@aradsliff don't know I'm from nj we are the worst on purpose. #laughter,joy,1: low amount of joy can be inferred,1,don't know I'm from nj we are the worst on purpose. laughter,don't know i'm from nj we are the worst on purpose. laughter
2017-En-30689,@honevbee close up shots of my ugly mug as I continue to talk about Blaine years after glee has been dead,joy,0: no joy can be inferred,0,close up shots of my ugly mug as I continue to talk about Blaine years after glee has been dead,close up shots of my ugly mug as i continue to talk about blaine years after glee has been dead
2017-En-30214,@AlbertBreer @jetswhispers Be sure and switch it over to cable news - cheery,joy,2: moderate amount of joy can be inferred,2,Be sure and switch it over to cable news - cheery,be sure and switch it over to cable news - cheery
2017-En-30367,"@samvirwin fancy! I have some of those and I have never put them up, I should do that. Also, I vote jaunty angles then no one will judge",joy,1: low amount of joy can be inferred,1,"fancy! I have some of those and I have never put them up, I should do that. Also, I vote jaunty angles then no one will judge","fancy! i have some of those and i have never put them up, i should do that. also, i vote jaunty angles then no one will judge"
2017-En-31511,"I envy ice, at least if you give it warmth it melts #TaylorLautner #Twilight  #quote",joy,0: no joy can be inferred,0,"I envy ice, at least if you give it warmth it melts TaylorLautner Twilight quote","i envy ice, at least if you give it warmth it melts taylorlautner twilight quote"
2017-En-31007,Town is lively. Something happen?,joy,0: no joy can be inferred,0,Town is lively. Something happen?,town is lively. something happen?
2017-En-31165,The amount of laughter ready to leave my body if United lose is unreal,joy,1: low amount of joy can be inferred,1,The amount of laughter ready to leave my body if United lose is unreal,the amount of laughter ready to leave my body if united lose is unreal
